Tipo;Bairro;Quartos;Vagas;Suites;Area;Valor;Condominio;IPTU
Apartamento;Tijuca;2;1;2;87;2950.0;740.0;130.0
Apartamento;Barra da Tijuca;2;1;1;68;1650.0;1200.0;240.0
Apartamento;Copacabana;4;0;1;130;5000.0;1800.0;200.0
Apartamento;Copacabana;3;1;0;110;3500.0;897.0;328.0
Apartamento;Copacabana;2;0;0;80;2400.0;180.0;995.0
Apartamento;Copacabana;3;0;0;80;3200.0;1018.0;106.0
Apartamento;Ipanema;3;1;0;98;4800.0;783.0;315.0
Apartamento;Botafogo;3;2;1;105;3900.0;1209.0;203.0
Apartamento;Recreio dos Bandeirantes;3;1;1;166;3000.0;950.0;201.0
Casa;Grajaú;6;5;2;279;3500.0;0.0;390.0
Apartamento;Laranjeiras;2;0;0;123;2600.0;800.0;203.0
Apartamento;Jardim Botânico;2;1;1;80;3500.0;1812.0;218.0
Apartamento;Barra da Tijuca;3;3;2;150;6000.0;2875.0;457.0
Apartamento;Tijuca;3;1;0;100;2500.0;1277.0;0.0
Apartamento;Jardim Botânico;3;0;1;131;3700.0;800.0;250.0
Apartamento;Recreio dos Bandeirantes;2;2;1;85;2000.0;1300.0;100.0
Apartamento;Praça Seca;2;1;1;64;1100.0;360.0;0.0
Apartamento;Flamengo;1;0;0;55;1800.0;700.0;56.0
Apartamento;Flamengo;3;1;0;97;3000.0;760.0;167.0
Apartamento;Barra da Tijuca;3;2;3;155;5900.0;1850.0;332.0
Apartamento;Botafogo;2;1;0;83;3100.0;900.0;120.0
Casa de Vila;Vila da Penha;1;0;0;60;1100.0;80.0;0.0
Apartamento;São Conrado;2;1;1;80;3000.0;1200.0;210.0
Apartamento;Freguesia (Jacarepaguá);4;0;2;112;2400.0;648.0;0.0
Apartamento;Copacabana;2;1;0;85;2990.0;850.0;170.0
Apartamento;Barra da Tijuca;4;0;2;146;4900.0;1800.0;3500.0
Apartamento;Barra da Tijuca;3;2;1;150;4500.0;1653.0;0.0
Apartamento;Flamengo;3;1;1;108;4000.0;1000.0;217.0
Apartamento;Leme;2;1;0;84;2700.0;715.0;215.0
Apartamento;Barra da Tijuca;2;1;2;85;3300.0;950.0;250.0
Apartamento;Flamengo;4;1;1;180;5200.0;1400.0;490.0
Apartamento;Barra da Tijuca;4;2;4;205;4500.0;2300.0;550.0
Apartamento;Barra da Tijuca;3;3;3;150;5000.0;2900.0;450.0
Apartamento;Tijuca;2;2;0;80;1800.0;550.0;81.0
Apartamento;Copacabana;3;1;3;197;7000.0;2284.0;401.0
Casa de Vila;Vila Isabel;2;0;0;80;1900.0;0.0;73.0
Apartamento;Recreio dos Bandeirantes;3;3;3;179;4000.0;952.0;510.0
Apartamento;Leme;1;0;0;53;1600.0;450.0;70.0
Apartamento;Barra da Tijuca;2;1;1;100;3100.0;990.0;200.0
Apartamento;Lagoa;4;2;3;157;10500.0;1900.0;550.0
Apartamento;Barra da Tijuca;4;2;1;160;8000.0;1795.0;636.0
Apartamento;São Cristóvão;2;1;1;71;2000.0;760.0;57.0
Apartamento;Freguesia (Jacarepaguá);2;1;1;80;1800.0;750.0;112.0
Apartamento;Jacarepaguá;2;1;1;80;1900.0;1350.0;80.0
Apartamento;Cachambi;2;1;0;55;1400.0;550.0;30.0
Apartamento;Engenho de Dentro;2;1;1;74;1300.0;501.0;135.0
Apartamento;Vila Isabel;2;1;1;70;1700.0;315.0;140.0
Casa de Condomínio;Recreio dos Bandeirantes;4;3;2;250;4500.0;605.0;0.0
Apartamento;Tijuca;3;1;0;125;2500.0;1100.0;200.0
Casa;Barra da Tijuca;5;5;4;925;22000.0;3129.0;47.0
Apartamento;Barra da Tijuca;3;1;3;80;2750.0;1200.0;0.0
Casa de Condomínio;Freguesia (Jacarepaguá);4;2;4;253;2500.0;180.0;240.0
Apartamento;Grajaú;2;0;0;75;1600.0;550.0;49.0
Casa;Freguesia (Jacarepaguá);6;10;1;475;10000.0;0.0;0.0
Apartamento;Barra da Tijuca;2;1;1;90;6600.0;1800.0;450.0
Apartamento;Flamengo;2;1;2;120;4000.0;1400.0;485.0
Apartamento;Copacabana;2;1;0;70;2200.0;582.0;153.0
Apartamento;Ipanema;3;2;1;125;4970.0;1320.0;436.0
Apartamento;Vila da Penha;2;1;0;83;1300.0;300.0;0.0
Apartamento;Barra da Tijuca;2;1;1;63;1300.0;990.0;112.0
Apartamento;Méier;2;1;0;63;950.0;600.0;37.0
Apartamento;Barra da Tijuca;3;2;1;140;4500.0;1500.0;0.0
Apartamento;Tijuca;2;1;0;62;1400.0;640.0;202.0
Apartamento;Jacarepaguá;2;1;1;52;1400.0;552.0;20.0
Apartamento;Laranjeiras;3;0;0;95;2500.0;575.0;93.0
Apartamento;Ipanema;3;2;1;150;6300.0;2200.0;495.0
Apartamento;Tijuca;1;0;0;47;1400.0;530.0;0.0
Apartamento;Barra da Tijuca;2;1;1;83;2000.0;1335.0;0.0
Apartamento;Botafogo;2;1;1;80;3170.0;850.0;150.0
Apartamento;Barra da Tijuca;4;3;2;180;11500.0;2300.0;663.0
Apartamento;Curicica;2;1;0;55;1200.0;500.0;40.0
Apartamento;Leblon;4;2;4;300;16000.0;4200.0;1764.0
Apartamento;Leme;3;0;0;135;2900.0;800.0;230.0
Apartamento;Barra da Tijuca;3;0;3;190;6990.0;1400.0;600.0
Apartamento;Barra da Tijuca;3;3;2;300;5500.0;1870.0;0.0
Casa de Condomínio;Santa Teresa;2;0;0;72;1400.0;820.0;70.0
Apartamento;Copacabana;3;0;0;152;3000.0;1225.0;407.0
Apartamento;Praça da Bandeira;2;0;0;66;1300.0;760.0;0.0
Apartamento;Méier;3;1;1;102;1900.0;890.0;135.0
Apartamento;Ipanema;1;1;1;72;4400.0;3660.0;195.0
Apartamento;Copacabana;4;0;0;200;4800.0;1700.0;250.0
Casa de Condomínio;Itanhangá;5;0;5;950;15000.0;1950.0;2500.0
Apartamento;Flamengo;3;1;0;100;4200.0;885.0;213.0
Apartamento;Copacabana;4;0;0;389;12400.0;3825.0;0.0
Apartamento;Copacabana;1;0;0;42;2000.0;468.0;72.0
Apartamento;Barra da Tijuca;3;1;1;100;2800.0;1485.0;257.0
Apartamento;Leme;4;1;2;290;11000.0;2000.0;570.0
Apartamento;Barra da Tijuca;2;0;1;70;1500.0;960.0;0.0
Apartamento;Leme;2;0;0;75;2700.0;878.0;0.0
Apartamento;Barra da Tijuca;3;2;3;155;5900.0;1850.0;332.0
Apartamento;São Cristóvão;2;1;1;72;1850.0;753.0;45.0
Apartamento;Barra da Tijuca;1;1;0;60;2500.0;2000.0;0.0
Apartamento;Barra da Tijuca;3;2;2;96;1900.0;750.0;250.0
Casa de Vila;Centro;5;0;1;160;5500.0;50.0;680.0
Apartamento;Freguesia (Jacarepaguá);2;0;1;152;3800.0;972.0;2248.0
Apartamento;Barra da Tijuca;2;2;1;108;3800.0;1500.0;1700.0
Apartamento;Recreio dos Bandeirantes;3;2;1;100;3000.0;700.0;0.0
Apartamento;Recreio dos Bandeirantes;2;1;1;70;1700.0;777.0;0.0
Apartamento;Barra da Tijuca;2;1;0;58;1200.0;700.0;70.0
Apartamento;Paciência;2;1;0;48;600.0;230.0;0.0
Apartamento;Ipanema;2;1;1;76;4500.0;2196.0;0.0
Apartamento;Barra da Tijuca;4;3;2;340;9500.0;1700.0;10250.0
Apartamento;Centro;1;0;0;42;1090.0;345.0;24.0
Apartamento;Laranjeiras;3;1;0;150;3000.0;800.0;190.0
Apartamento;Copacabana;4;1;2;242;10000.0;2800.0;400.0
Apartamento;Gávea;2;2;1;79;3400.0;1171.0;229.0
Apartamento;Ipanema;2;1;0;81;3800.0;1070.0;298.0
Apartamento;São Conrado;3;3;3;243;14000.0;3000.0;594.0
Casa de Condomínio;Gávea;3;1;1;150;5000.0;3100.0;544.0
Apartamento;Laranjeiras;1;1;0;59;2000.0;630.0;0.0
Casa de Condomínio;Vista Alegre;2;1;0;59;1200.0;260.0;0.0
Apartamento;Jacarepaguá;3;1;1;100;2200.0;1200.0;189.0
Apartamento;Barra da Tijuca;4;0;0;146;4500.0;2178.0;351.0
Apartamento;Humaitá;3;0;1;100;2700.0;1560.0;105.0
Apartamento;Flamengo;3;1;1;120;4000.0;1220.0;270.0
Apartamento;Recreio dos Bandeirantes;2;1;1;70;1700.0;850.0;140.0
Apartamento;Jacarepaguá;2;1;1;65;1800.0;650.0;220.0
Apartamento;Freguesia (Jacarepaguá);3;1;1;80;1500.0;680.0;159.0
Quitinete;Copacabana;1;0;0;25;1400.0;480.0;25.0
Apartamento;Recreio dos Bandeirantes;4;2;4;190;3950.0;1290.0;300.0
Casa de Condomínio;Campo Grande;2;2;0;90;2000.0;100.0;30.0
Apartamento;Cachambi;2;1;0;76;1200.0;510.0;37.0
Apartamento;Ipanema;2;1;1;85;8000.0;3700.0;300.0
Apartamento;Recreio dos Bandeirantes;3;1;1;105;2200.0;650.0;250.0
Apartamento;Barra da Tijuca;2;1;1;70;2800.0;970.0;70.0
Apartamento;Flamengo;3;1;1;300;13900.0;2700.0;0.0
Apartamento;Copacabana;1;0;0;41;3000.0;575.0;68.0
Apartamento;Lagoa;3;2;2;376;18000.0;4870.0;0.0
Apartamento;Copacabana;3;1;0;130;6000.0;730.0;0.0
Casa de Vila;Marechal Hermes;1;0;0;88;750.0;76.0;0.0
Apartamento;Recreio dos Bandeirantes;2;1;1;68;1900.0;850.0;870.0
Apartamento;Leblon;2;2;2;132;8000.0;2328.0;782.0
Apartamento;Barra da Tijuca;3;2;1;96;2800.0;1200.0;193.0
Casa;Realengo;1;1;0;40;600.0;0.0;0.0
Apartamento;Gávea;3;1;1;90;4500.0;1368.0;0.0
Apartamento;Barra da Tijuca;2;2;0;100;6000.0;1500.0;321.0
Apartamento;Barra da Tijuca;3;2;1;193;2500.0;3800.0;863.0
Apartamento;Recreio dos Bandeirantes;3;2;1;120;2000.0;700.0;2500.0
Casa de Condomínio;Campo Grande;2;1;0;90;1300.0;441.0;262.0
Apartamento;Praça da Bandeira;2;0;0;57;1640.0;540.0;51.0
Apartamento;Botafogo;3;1;1;105;4200.0;772.0;178.0
Apartamento;Tijuca;2;1;1;67;1800.0;1080.0;0.0
Apartamento;Ipanema;1;0;0;67;2700.0;734.0;0.0
Apartamento;Barra da Tijuca;4;2;1;158;5000.0;1845.0;238.0
Apartamento;Freguesia (Jacarepaguá);3;2;1;95;2000.0;700.0;110.0
Apartamento;Santa Teresa;2;0;0;75;1700.0;13.0;427.0
Apartamento;Gávea;1;1;1;60;3000.0;920.0;0.0
Apartamento;Vargem Pequena;3;1;1;78;1600.0;550.0;90.0
Apartamento;Copacabana;1;0;0;50;1600.0;534.0;70.0
Apartamento;Recreio dos Bandeirantes;1;1;0;77;1900.0;471.0;0.0
Apartamento;Copacabana;4;2;2;389;12400.0;3825.0;0.0
Apartamento;Barra da Tijuca;3;2;1;165;3700.0;2070.0;0.0
Apartamento;Copacabana;2;1;1;94;2500.0;1351.0;135.0
Apartamento;Recreio dos Bandeirantes;2;1;1;90;2800.0;1100.0;140.0
Casa;Ramos;2;0;0;65;1300.0;0.0;0.0
Apartamento;Recreio dos Bandeirantes;2;2;2;200;2900.0;1040.0;300.0
Apartamento;Bonsucesso;2;0;0;75;900.0;640.0;0.0
Apartamento;Recreio dos Bandeirantes;3;1;2;70;1600.0;1095.0;140.0
Apartamento;Barra da Tijuca;4;3;2;240;15000.0;2600.0;600.0
Apartamento;Irajá;2;1;0;45;1000.0;371.0;0.0
Apartamento;Tijuca;2;0;1;75;1900.0;716.0;87.0
Apartamento;Ipanema;4;1;2;195;12000.0;2000.0;550.0
Apartamento;Barra da Tijuca;2;1;1;95;2450.0;1700.0;0.0
Apartamento;Península;4;3;2;229;6500.0;3000.0;2500.0
Apartamento;Jacarepaguá;2;1;1;78;2500.0;589.0;98.0
Apartamento;Leblon;2;1;1;79;2650.0;1702.0;406.0
Apartamento;Bonsucesso;2;0;0;67;800.0;484.0;0.0
Apartamento;Del Castilho;2;1;0;67;1200.0;300.0;0.0
Apartamento;Barra da Tijuca;3;3;1;169;5000.0;2280.0;450.0
Apartamento;Ipanema;3;0;0;195;10000.0;2200.0;645.0
Apartamento;Copacabana;1;0;1;52;2500.0;650.0;0.0
Apartamento;Andaraí;2;1;0;63;1100.0;450.0;24.0
Apartamento;Barra da Tijuca;3;2;3;132;10900.0;2160.0;820.0
Apartamento;Méier;2;1;0;60;1100.0;570.0;37.0
Apartamento;Copacabana;3;1;0;140;3500.0;1050.0;180.0
Casa de Condomínio;Barra da Tijuca;6;3;4;400;15000.0;1759.0;0.0
Apartamento;Engenho Novo;3;1;0;130;1300.0;700.0;0.0
Apartamento;Copacabana;3;0;0;80;3000.0;850.0;981.0
Apartamento;Copacabana;2;0;1;98;2250.0;1426.0;206.0
Apartamento;Barra da Tijuca;3;2;3;145;3200.0;1800.0;0.0
Apartamento;Jardim Botânico;2;2;1;83;3500.0;1630.0;196.0
Apartamento;Barra da Tijuca;3;2;3;120;4000.0;1450.0;320.0
Apartamento;Todos os Santos;2;1;1;51;1250.0;440.0;14.0
Apartamento;Copacabana;3;1;1;130;5500.0;1600.0;231.0
Apartamento;Barra da Tijuca;4;4;4;310;8000.0;2160.0;1038.0
Apartamento;Recreio dos Bandeirantes;2;1;1;70;1400.0;850.0;100.0
Apartamento;Laranjeiras;3;1;1;90;2200.0;1294.0;0.0
Apartamento;Ipanema;3;0;1;120;4000.0;653.0;162.0
Apartamento;Copacabana;2;1;1;114;6000.0;1150.0;0.0
Apartamento;Copacabana;4;1;0;214;6000.0;1859.0;783.0
Apartamento;Flamengo;3;2;1;430;12000.0;2650.0;1254.0
Apartamento;Ipanema;2;1;2;156;5500.0;2400.0;480.0
Apartamento;Freguesia (Jacarepaguá);2;1;0;59;900.0;575.0;14.0
Apartamento;Copacabana;1;1;0;40;3300.0;400.0;26.0
Apartamento;Cosme Velho;2;1;1;87;2200.0;792.0;188.0
Apartamento;Barra da Tijuca;4;3;4;292;12000.0;3800.0;8000.0
Apartamento;Freguesia (Jacarepaguá);2;1;1;82;1400.0;783.0;128.0
Apartamento;Laranjeiras;2;1;1;80;2700.0;915.0;0.0
Apartamento;Flamengo;1;0;0;35;1300.0;319.0;24.0
Apartamento;Ipanema;2;1;1;86;19000.0;3685.0;442.0
Apartamento;Jardim Botânico;3;2;0;145;5000.0;1296.0;317.0
Apartamento;Leblon;2;2;1;89;6400.0;1957.0;437.0
Apartamento;Ipanema;2;1;1;100;5500.0;1200.0;400.0
Apartamento;Flamengo;3;0;0;178;5000.0;1500.0;220.0
Apartamento;Tijuca;3;1;0;72;1950.0;200.0;83.0
Apartamento;Barra da Tijuca;4;3;0;219;10999.0;3123.0;6200.0
Apartamento;Ipanema;2;1;1;78;8000.0;3300.0;570.0
Apartamento;Barra da Tijuca;2;1;2;83;2250.0;1160.0;254.0
Apartamento;Copacabana;3;0;0;88;2900.0;713.0;171.0
Apartamento;Leblon;2;1;0;80;3900.0;800.0;0.0
Apartamento;Lagoa;2;1;1;92;3600.0;1125.0;221.0
Apartamento;Barra da Tijuca;1;1;0;65;2300.0;1600.0;3600.0
Apartamento;Vila Isabel;2;1;0;70;1300.0;502.0;80.0
Apartamento;Copacabana;3;1;1;83;4000.0;1230.0;240.0
Apartamento;Cidade Nova;3;2;0;66;2200.0;558.0;48.0
Casa de Vila;Freguesia (Jacarepaguá);2;1;2;69;1400.0;30.0;13.0
Quitinete;Gardênia Azul;1;0;0;25;500.0;0.0;0.0
Apartamento;Ipanema;3;0;0;115;7000.0;250.0;300.0
Apartamento;Leblon;2;0;0;65;3500.0;1000.0;1800.0
Apartamento;Jardim Botânico;3;2;1;90;3900.0;1310.0;275.0
Apartamento;Copacabana;1;0;1;30;2000.0;500.0;0.0
Apartamento;Tanque;2;1;1;66;1200.0;450.0;64.0
Apartamento;Copacabana;2;0;0;85;2500.0;850.0;0.0
Apartamento;Barra da Tijuca;3;2;0;130;3800.0;1600.0;150.0
Quitinete;Copacabana;1;0;0;30;1400.0;450.0;100.0
Apartamento;Engenho Novo;2;0;0;65;990.0;590.0;0.0
Apartamento;Barra da Tijuca;3;3;1;130;6500.0;2810.0;700.0
Apartamento;Glória;1;0;0;20;900.0;495.0;0.0
Apartamento;Barra da Tijuca;3;2;2;240;5450.0;2800.0;696.0
Apartamento;Copacabana;3;9;1;280;18000.0;2200.0;5800.0
Apartamento;Barra da Tijuca;2;1;1;65;1600.0;827.0;77.0
Apartamento;Barra da Tijuca;2;1;0;70;1400.0;797.0;0.0
Apartamento;Península;2;2;1;120;3300.0;1790.0;0.0
Apartamento;Ipanema;3;0;1;130;4000.0;1320.0;195.0
Apartamento;Grajaú;2;0;0;80;1500.0;500.0;0.0
Apartamento;Barra da Tijuca;4;3;4;245;10000.0;2900.0;500.0
Casa;Vila da Penha;2;1;0;70;1300.0;0.0;18.0
Apartamento;Leblon;3;2;3;320;15000.0;4000.0;0.0
Apartamento;Recreio dos Bandeirantes;3;2;1;163;2499.0;1456.0;403.0
Apartamento;Botafogo;3;1;1;101;4000.0;1200.0;159.0
Apartamento;Barra da Tijuca;2;2;1;75;3500.0;3113.0;380.0
Apartamento;Barra da Tijuca;3;3;2;270;8400.0;2500.0;600.0
Apartamento;Jardim Guanabara;2;1;0;70;1700.0;400.0;100.0
Casa;Campo Grande;2;1;0;75;1000.0;0.0;0.0
Apartamento;Grajaú;1;0;0;50;1200.0;170.0;20.0
Quitinete;Copacabana;1;0;0;22;1000.0;510.0;29.0
Apartamento;Copacabana;3;1;0;140;3700.0;1374.0;329.0
Apartamento;Penha;2;1;1;57;1200.0;496.0;0.0
Apartamento;Barra da Tijuca;4;2;1;112;4800.0;1160.0;640.0
Apartamento;Botafogo;3;1;1;95;3200.0;902.0;152.0
Apartamento;Barra da Tijuca;3;1;1;74;1800.0;620.0;0.0
Apartamento;Barra da Tijuca;3;2;1;140;3800.0;2500.0;340.0
Apartamento;Barra da Tijuca;2;1;1;115;3500.0;1730.0;364.0
Casa;Campo Grande;1;0;0;40;450.0;0.0;0.0
Apartamento;Vila Isabel;1;1;0;70;1200.0;770.0;0.0
Apartamento;São Conrado;3;2;1;146;3500.0;2053.0;367.0
Apartamento;Copacabana;1;0;0;40;1850.0;700.0;0.0
Apartamento;Leblon;4;2;1;169;10500.0;1925.0;875.0
Apartamento;Leblon;4;2;1;160;10000.0;2000.0;360.0
Apartamento;Barra da Tijuca;2;1;1;87;2200.0;788.0;0.0
Apartamento;Engenho Novo;3;1;0;55;1000.0;700.0;0.0
Apartamento;Flamengo;2;1;0;60;2340.0;760.0;104.0
Apartamento;Madureira;2;0;0;50;700.0;480.0;0.0
Apartamento;Arpoador;2;4;2;190;8500.0;2600.0;611.0
Apartamento;Lagoa;3;4;3;380;29000.0;5000.0;1700.0
Apartamento;Flamengo;1;0;0;45;2500.0;400.0;262.0
Quitinete;Copacabana;1;0;0;28;1600.0;300.0;0.0
Apartamento;Barra da Tijuca;4;4;4;350;15000.0;4500.0;0.0
Apartamento;Leblon;3;1;1;82;4200.0;1180.0;0.0
Apartamento;Recreio dos Bandeirantes;2;1;1;70;1800.0;900.0;131.0
Apartamento;Méier;2;0;0;42;750.0;359.0;17.0
Apartamento;Barra da Tijuca;4;3;4;400;30000.0;5800.0;1560.0
Apartamento;Campo Grande;3;2;1;143;2300.0;750.0;0.0
Apartamento;Ipanema;3;1;1;140;7500.0;2900.0;500.0
Apartamento;Recreio dos Bandeirantes;1;0;0;24;1000.0;364.0;0.0
Apartamento;Recreio dos Bandeirantes;3;2;1;70;1500.0;738.0;142.0
Apartamento;Méier;3;2;1;100;2700.0;826.0;16.0
Apartamento;Lagoa;3;1;1;142;5500.0;1255.0;400.0
Apartamento;Barra da Tijuca;3;3;3;166;5500.0;2000.0;300.0
Quitinete;Copacabana;1;0;0;22;950.0;430.0;67.0
Apartamento;Lagoa;3;1;1;108;4800.0;1089.0;299.0
Apartamento;Tijuca;3;1;0;170;2500.0;780.0;178.0
Apartamento;Grajaú;2;0;0;66;1350.0;540.0;0.0
Apartamento;Engenho de Dentro;3;1;1;60;1500.0;506.0;38.0
Apartamento;Jacarepaguá;3;0;0;200;1500.0;181.0;6.0
Apartamento;Leblon;4;2;4;200;10500.0;2710.0;1153.0
Casa de Condomínio;Barra da Tijuca;5;4;2;360;8400.0;500.0;8000.0
Apartamento;Tijuca;3;1;1;145;2800.0;1000.0;192.0
Apartamento;Engenho Novo;2;1;0;63;1200.0;499.0;0.0
Apartamento;Barra da Tijuca;2;1;1;68;2400.0;650.0;100.0
Apartamento;Recreio dos Bandeirantes;3;2;1;120;2300.0;711.0;221.0
Apartamento;Botafogo;2;1;0;100;4000.0;1200.0;130.0
Apartamento;Copacabana;1;0;0;42;2000.0;500.0;50.0
Quitinete;Copacabana;1;0;0;30;2000.0;0.0;0.0
Apartamento;Leblon;3;2;1;300;14500.0;4300.0;894.0
Apartamento;Recreio dos Bandeirantes;3;2;2;177;2500.0;1500.0;413.0
Apartamento;Estácio;2;1;1;84;1600.0;840.0;0.0
Apartamento;Engenho Novo;2;0;0;68;800.0;440.0;0.0
Apartamento;Barra da Tijuca;4;4;4;400;10000.0;1400.0;0.0
Apartamento;Laranjeiras;3;1;0;135;2700.0;1513.0;251.0
Apartamento;Copacabana;3;1;0;200;3200.0;1500.0;0.0
Apartamento;Jardim Botânico;2;0;0;50;2800.0;555.0;145.0
Apartamento;Leblon;3;1;1;140;6000.0;3100.0;448.0
Quitinete;Copacabana;0;0;0;31;1500.0;455.0;58.0
Apartamento;Vargem Pequena;3;2;1;124;2500.0;700.0;0.0
Apartamento;Jardim Botânico;2;1;1;84;3500.0;1100.0;260.0
Apartamento;Copacabana;4;1;1;280;6000.0;1700.0;4483.0
Apartamento;Todos os Santos;3;1;1;75;1500.0;462.0;73.0
Apartamento;Jacarepaguá;2;1;1;67;2200.0;699.0;74.0
Apartamento;Barra da Tijuca;4;3;1;210;4800.0;2650.0;555.0
Casa de Condomínio;Itanhangá;4;0;3;300;6000.0;1520.0;800.0
Quitinete;Copacabana;0;0;0;30;900.0;326.0;29.0
Apartamento;Tijuca;1;1;0;50;1200.0;390.0;30.0
Quitinete;Tijuca;1;0;0;25;900.0;385.0;200.0
Apartamento;Copacabana;2;0;0;70;2400.0;500.0;90.0
Apartamento;Tijuca;3;0;1;90;1500.0;935.0;97.0
Apartamento;Botafogo;2;0;0;67;2300.0;600.0;97.0
Apartamento;Recreio dos Bandeirantes;3;1;1;83;1800.0;950.0;213.0
Apartamento;São Conrado;2;0;2;103;3600.0;900.0;334.0
Quitinete;Leme;1;0;0;25;1000.0;550.0;25.0
Apartamento;Tijuca;3;1;1;110;2900.0;1100.0;182.0
Apartamento;Ipanema;4;3;2;228;9000.0;3000.0;1146.0
Apartamento;Tijuca;4;1;0;230;3500.0;726.0;126.0
Apartamento;Copacabana;1;0;0;40;1300.0;540.0;54.0
Apartamento;Vila Isabel;2;0;0;56;1300.0;300.0;21.0
Apartamento;Recreio dos Bandeirantes;3;3;1;240;2899.0;1600.0;490.0
Apartamento;Maracanã;2;0;1;75;1800.0;600.0;410.0
Apartamento;Barra da Tijuca;2;2;1;89;1700.0;1350.0;80.0
Casa de Vila;Taquara;3;1;2;107;1900.0;120.0;78.0
Apartamento;Vargem Pequena;2;1;1;57;1450.0;470.0;0.0
Quitinete;Copacabana;1;0;0;29;1000.0;550.0;0.0
Apartamento;Barra da Tijuca;4;4;4;230;13000.0;4400.0;1422.0
Apartamento;Copacabana;3;0;0;100;2500.0;1055.0;300.0
Apartamento;Copacabana;2;0;0;62;2200.0;883.0;96.0
Apartamento;Tijuca;3;0;0;80;2500.0;450.0;65.0
Apartamento;Recreio dos Bandeirantes;4;2;2;300;5000.0;1168.0;363.0
Apartamento;Copacabana;2;0;1;98;5000.0;600.0;220.0
Apartamento;Leblon;1;0;1;35;2200.0;556.0;0.0
Apartamento;Grajaú;2;1;1;75;1800.0;950.0;0.0
Apartamento;Ipanema;4;3;3;550;36800.0;9800.0;0.0
Apartamento;Gávea;3;2;1;120;6500.0;1630.0;500.0
Apartamento;Barra da Tijuca;4;3;4;250;8500.0;3500.0;600.0
Apartamento;Ipanema;3;1;1;126;5800.0;1998.0;590.0
Apartamento;Copacabana;3;1;0;160;3000.0;1760.0;377.0
Apartamento;Campo Grande;2;0;0;60;750.0;210.0;0.0
Apartamento;Vila Isabel;1;1;0;71;1500.0;630.0;79.0
Apartamento;Barra da Tijuca;1;1;1;80;3300.0;1500.0;300.0
Apartamento;São Francisco Xavier;2;1;1;54;1000.0;540.0;0.0
Quitinete;Copacabana;1;0;0;30;2000.0;675.0;75.0
Apartamento;Jardim Guanabara;3;1;1;140;2000.0;610.0;0.0
Apartamento;Jacarepaguá;2;1;1;70;2500.0;410.0;78.0
Apartamento;Flamengo;3;1;1;130;3500.0;1043.0;232.0
Apartamento;Leblon;4;2;3;250;25000.0;2800.0;748.0
Apartamento;Del Castilho;2;1;0;60;1200.0;500.0;25.0
Apartamento;Copacabana;2;0;1;218;18000.0;1350.0;3000.0
Apartamento;Barra da Tijuca;2;0;0;103;2800.0;1783.0;198.0
Apartamento;Jacarepaguá;3;1;1;82;2200.0;730.0;120.0
Apartamento;Recreio dos Bandeirantes;3;1;1;76;1800.0;850.0;120.0
Apartamento;Ipanema;4;4;2;450;30000.0;13000.0;1200.0
Apartamento;Vila da Penha;2;0;0;60;950.0;30.0;0.0
Casa de Vila;Colégio;2;1;0;50;980.0;0.0;0.0
Apartamento;Recreio dos Bandeirantes;3;2;1;90;1800.0;1222.0;158.0
Apartamento;Recreio dos Bandeirantes;2;2;0;88;1300.0;1026.0;368.0
Apartamento;Barra da Tijuca;1;1;1;64;2000.0;1130.0;290.0
Apartamento;Recreio dos Bandeirantes;2;3;1;80;1600.0;530.0;1344.0
Apartamento;Flamengo;3;1;0;120;3300.0;1278.0;160.0
Casa de Condomínio;Campo Grande;2;1;2;80;1200.0;150.0;0.0
Apartamento;Barra da Tijuca;2;1;1;98;1650.0;980.0;144.0
Apartamento;Copacabana;3;1;0;127;3500.0;1278.0;2854.0
Apartamento;Copacabana;3;0;0;125;3500.0;1380.0;0.0
Apartamento;São Conrado;3;2;1;115;2400.0;2000.0;180.0
Quitinete;Copacabana;1;0;0;29;1500.0;500.0;0.0
Quitinete;Santa Teresa;1;0;0;20;1200.0;330.0;14.0
Apartamento;Ipanema;2;0;0;62;3500.0;780.0;0.0
Apartamento;Copacabana;1;0;0;48;1500.0;790.0;25.0
Casa de Condomínio;Madureira;2;0;0;70;900.0;0.0;68.0
Apartamento;Barra da Tijuca;2;1;2;90;2300.0;1510.0;2496.0
Apartamento;Cachambi;1;0;1;39;850.0;320.0;0.0
Apartamento;Lagoa;3;1;1;125;4100.0;1850.0;420.0
Casa de Condomínio;Barra da Tijuca;3;5;3;681;20000.0;1907.0;18098.0
Apartamento;Barra da Tijuca;3;3;1;250;6000.0;2800.0;7000.0
Apartamento;Tijuca;2;0;0;79;1650.0;250.0;82.0
Apartamento;Copacabana;1;0;0;35;1700.0;632.0;0.0
Apartamento;São Conrado;3;3;2;400;15000.0;10000.0;2200.0
Apartamento;Barra da Tijuca;2;1;2;82;2600.0;1470.0;247.0
Apartamento;Botafogo;3;1;1;130;3000.0;1446.0;0.0
Apartamento;Campo Grande;3;1;0;65;900.0;130.0;0.0
Apartamento;Freguesia (Jacarepaguá);2;1;2;78;2000.0;650.0;0.0
Apartamento;Barra da Tijuca;1;1;1;74;1900.0;1300.0;0.0
Apartamento;Pechincha;3;1;1;73;1600.0;750.0;0.0
Apartamento;Barra da Tijuca;3;2;1;115;4200.0;1065.0;0.0
Apartamento;Barra da Tijuca;3;2;3;120;4000.0;1450.0;370.0
